License Type Name,County Name,Premises Name,DBA,Address,City,State,Zip,Neighborhood
ON-PREMISES LIQUOR,NEW YORK,"VINEGAR FACTORY INC, THE",THE VINEGAR FACTORY,429 433 E 91ST ST,NEW YORK,NY,10128,
CLUB WINE,NEW YORK,AMERICAN YOUTH HOSTELS INC,,891 AMSTERDAM AVE,NEW YORK,NY,10025,
HOTEL LIQUOR,NEW YORK,M&C NEW YORK TIMES SQUARE LLC & ACCOR BUSINESS AND,LEISURE MGMT LLC DBANOVOTEL NEW YORK TIMES SQUARE,226 W 52ND ST,NEW YORK,NY,10019,
LIQUOR STORE,NEW YORK,1582 FIRST AVE WINE & LIQUOR INC,WINE STORY,1585 1ST AVE,NEW YORK,NY,10028,
RESTAURANT WINE,NEW YORK,NEW ICHIRO SUSHI INC,ICHIRO SUSHI,1694 2ND AVE,NEW YORK,NY,10128,
RESTAURANT WINE,NEW YORK,FOOD SQUARE LLC,SONG KRAN THAI RESTAURANT,330 8TH AVE,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,PATRIZIA'S OF 2ND AVENUE LLC,,462 466 2ND AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,PIATTI ITALIANI LLC,DA MARINO RESTAURANT,220 W 49TH ST,NEW YORK,NY,10019,
RESTAURANT WINE,NEW YORK,MAR CARIOCA INC,RIO SAMBA RESTAURANT AND BAR,1469 5TH AVE,NEW YORK,NY,10035,
"GROCERY BEER, WINE PROD",NEW YORK,HSP NYC CORP,ST MARKS MARKET,21 SAINT MARKS PLACE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,658 THAI CORP,YUM YUM BANGKOK 3,658 9TH AVE,NEW YORK,NY,10036,
"GROCERY BEER, WINE PROD",NEW YORK,AVENUE A CLASSIC FOODS INC,,115 AVENUE A,NEW YORK,NY,10009,
ON-PREMISES LIQUOR,NEW YORK,TOP BILLIARD INC,SPACE BILLIARD,34 W 32ND ST 12TH FL,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,CHOP SHOP KITCHEN INC,CHOP SHOP,41 W 24TH ST,NEW YORK,NY,10010,
ON-PREMISES LIQUOR,NEW YORK,MCFNY2 LLC,MISSION CHINESE,171 E BROADWAY,NEW YORK,NY,10002,
ON-PREMISES LIQUOR,NEW YORK,ATM JAPAN INC,TATAKI SUSHI RESTAURANT,3 LISPENARD ST,NEW YORK,NY,10013,
ON-PREMISES LIQUOR,NEW YORK,975 AMSTERDAM INC,SPICE,975 AMSTERDAM AVE,NEW YORK,NY,10025,
RESTAURANT WINE,NEW YORK,AKAMI INC,,1771 1ST AVE,NEW YORK,NY,10128,
"GROCERY BEER, WINE PROD",NEW YORK,BURGUNDY & WHITE MARKETS INC,MORTON WILLIAMS SUPERMARKETS,1211 MADISON AVE,NEW YORK,NY,10128,
RESTAURANT WINE,NEW YORK,IL BAMBINO NYC LLC,IL BAMBINO NYC,48 WEST 8TH ST,NEW YORK,NY,10011,
RESTAURANT WINE,NEW YORK,800 GINZA SUSHI INC,800 GINZA JAPANESE RESTAURANT,800 LEXINGTON AVE,NEW YORK,NY,10065,
WHOLESALE WINE,NEW YORK,MOONLIGHT WINE CO LLC,,130 W 25TH ST,NEW YORK,NY,10001,
CATERING ESTABLISHMENT,NEW YORK,COMPASS GROUP USA INC,,11 MADISON AVE 10TH FL,NEW YORK,NY,10010,
"GROCERY BEER, WINE PROD",NEW YORK,TENARES POLO Y RENE CORP,,2296 1ST AVE,NEW YORK,NY,10035,
"GROCERY BEER, WINE PROD",NEW YORK,239 DELI CORP,,239 8TH AVE,NEW YORK,NY,10011,
WHOLESALE WINE,NEW YORK,WORLD TRAVELER IMPORTS LLC,,1178 BROADWAY STE 304,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,675 VENTURES LLC,THE CATALINA,675A 9TH AVE,NEW YORK,NY,10036,
LIQUOR STORE,NEW YORK,ST NIC'S VINOTECA INC,,1581 ST NICHOLAS AVE,NEW YORK,NY,10040,
HOTEL LIQUOR,NEW YORK,325 WEST 33RD LLC AND LODGING CONCESSIONS LLC,MARRIOTT FAIRFIELD INN & SUITES,325 W 33RD ST,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,LEFKADA LLC,KORALI,1662 3RD AVE,NEW YORK,NY,10128,
RESTAURANT WINE,NEW YORK,BUDDHA BODAI TWO KOSHER VEGETARIAN RESTAURANT INC,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,77 MULBERRY ST,NEW YORK,NY,10013,
RESTAURANT WINE,NEW YORK,DDM YUPDDUK CORP,,2 W 32ND ST STORE# 2,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,TAQUERIA SAINT MARKS PLACE INC,TAQUERIA ST MARKS,79 SAINT MARKS PL,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,151 DYCKMAN CORP,LOTUS CAFE,151 DYCKMAN ST,NEW YORK,NY,10040,
CATERING ESTABLISHMENT,NEW YORK,SEPTIMANIE EXPORT INC,,724 5TH AVE,NEW YORK,NY,10019,
RESTAURANT WINE,NEW YORK,12 APOSTLES LLC,BRAVO PIZZA,6 E 42ND ST,NEW YORK,NY,10017,
EATING PLACE BEER,NEW YORK,002 MERCURY TACOS LLC,OTTO'S TACOS,131 7TH AVE S,NEW YORK,NY,10014,
ON-PREMISES LIQUOR,NEW YORK,PORTO RESTAURANT INC,HOLLYWOOD DINER,574 6TH AVE,NEW YORK,NY,10011,
ON-PREMISES LIQUOR,NEW YORK,PEJ RESTAURANT LLC,FOXY JOHNS,143 E 47TH ST,NEW YORK,NY,10017,
HOTEL LIQUOR,NEW YORK,KSSNY INC AND ACCOR BUSINESS & LEISURE MNAGMNT INC,SOFITEL NEW YORK,45 W 44TH ST,NEW YORK,NY,10036,
TAVERN WINE,NEW YORK,KAZZA CORP,,708 W 177TH ST,NEW YORK,NY,10033,
ON-PREMISES LIQUOR,NEW YORK,BROTHERS HARVEY LLC,RESERVOIR,70 UNIVERSITY PL,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,GEORGIAS EASTSIDE BBQ INC,GEORGIA'S EASTSIDE BBQ,192 ORCHARD ST,NEW YORK,NY,10002,
ON-PREMISES LIQUOR,NEW YORK,RED STIXS LLC,RED STIXS,216 E 49TH ST,NEW YORK,NY,10017,
ON-PREMISES LIQUOR,NEW YORK,SUPERSPACE LLC,AMBROSE BEER & LOBSTER,18 FULTON ST,NEW YORK,NY,10038,
RESTAURANT WINE,NEW YORK,76 STAND INC,O CHA DO,76A ORCHARD ST,NEW YORK,NY,10002,
ON-PREMISES LIQUOR,NEW YORK,71 WORTH LLC,AS IS NYC,734 10TH AVE,NEW YORK,NY,10019,
RESTAURANT WINE,NEW YORK,PIRGOS FOOD CORP,MOONSTRUCK,244 MADISON AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,A S SUBWAY INN INC,SUBWAY INN,1140 SECOND AVE,NEW YORK,NY,10022,
LIQUOR STORE,NEW YORK,H J G LIQUOR INC,PARK AVENUE LIQUOR SHOP,270 MADISON AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,DSMI REST LLC,MACCHINA,2758 BROADWAY,NEW YORK,NY,10025,
ON-PREMISES LIQUOR,NEW YORK,IBAO CORP,CHAI,930 8TH AVE,NEW YORK,NY,10019,
LIQUOR STORE,NEW YORK,SILVER & WHITE WINE & LIQUOR INC,MORTON WILLIAMS WINE & SPIRITS,270 PARK AVE S,NEW YORK,NY,10010,
ON-PREMISES LIQUOR,NEW YORK,MESA SEAVIEW CORP,MESA SEAVIEW,41 43 E 7TH ST,NEW YORK,NY,10003,
HOTEL LIQUOR,NEW YORK,WE CARE TRADING CO LTD,CAMBRIA HOTELS & SUITES NEW YORK CHELSEA,123 125 W 28TH ST,NEW YORK,NY,10001,
RESTAURANT WINE,NEW YORK,QL WHOLESOME FOOD INC,QUANTUM LEAP,226 THOMPSON ST,NEW YORK,NY,10012,
ON-PREMISES LIQUOR,NEW YORK,M & J CAFE INC,CAFE CON LECHE,2026 2ND AVE,NEW YORK,NY,10029,
ON-PREMISES LIQUOR,NEW YORK,ARIANA REST CORP,BOTTLE & BINE,1085 2ND AVE,NEW YORK,NY,10022,
TAVERN WINE,NEW YORK,BROOME STREET FOOD AND DRINK LLC,BLACK TAP,529 BROOME ST,NEW YORK,NY,10013,
TAVERN WINE,NEW YORK,HANAMIZUKI INC,HANAMIZUKI CAFE BY E,143 W 29TH ST,NEW YORK,NY,10001,
"GROCERY BEER, WINE PROD",NEW YORK,FIRST AVE & 117TH ST INC,,2276 1ST AVE,NEW YORK,NY,10035,
ON-PREMISES LIQUOR,NEW YORK,TARA OF TRIBECA INC,TARA OF TRIBECA GASTROLOUNGE & GRILLE,20 WARREN ST,NEW YORK,NY,10007,
ON-PREMISES LIQUOR,NEW YORK,EAT THIRD 79 LLC,,1390 3RD AVE,NEW YORK,NY,10075,
ON-PREMISES LIQUOR,NEW YORK,LA CONTENTA INC,LA CONTENTA,102 NORFOLK ST,NEW YORK,NY,10002,
ON-PREMISES LIQUOR,NEW YORK,KP NY OPERATIONS LLC,KAILASH PARBAT,99 LEXINGTON AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,HEALTHY APPETITES LLC,THE MISSING INGREDIENT,99 BANK ST,NEW YORK,NY,10014,
RESTAURANT WINE,NEW YORK,MIRTOS RESTAURANT INC,VILLAGE DEN RESTAURANT,225 W 12TH ST,NEW YORK,NY,10011,
ON-PREMISES LIQUOR,NEW YORK,M & L 116 CORP,,332 E 116TH ST,NEW YORK,NY,10029,
TAVERN WINE,NEW YORK,THE UNCOMMONS LLC,THE UNCOMMONS,230 THOMPSON ST,NEW YORK,NY,10012,
RESTAURANT WINE,NEW YORK,VINTAGE B INC,TURNTABLE 50' AND 60',56 58 AVE B,NEW YORK,NY,10009,
"GROCERY BEER, WINE PROD",NEW YORK,PRAMUKH 227 INC,E SMOKE SHOP,227 1ST AVE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,KINGS 55 GROUP INC,LE PHILOSOPHE,55 BOND ST,NEW YORK,NY,10012,
"GROCERY BEER, WINE PROD",NEW YORK,GRACE GROCERY INC,,92 NAGLE AVE,NEW YORK,NY,10040,
GROCERY STORE BEER,NEW YORK,S & S CONVENIENT INC,,639 11TH AVE,NEW YORK,NY,10036,
"GROCERY BEER, WINE PROD",NEW YORK,EMPIRE STATE DELI GROCERY INC,EMPIRE STATE DELI GROCERY INC,1665 MADISON AVE,NEW YORK,NY,10029,
ON-PREMISES LIQUOR,NEW YORK,DUNDEE LLC,CALEDONIA SCOTTISH PUB,1609 2ND AVE,NEW YORK,NY,10028,
RESTAURANT WINE,NEW YORK,817 SECOND AVENUE TC LLC,TRES CARNES TURTLE BAY,817 SECOND AVE,NEW YORK,NY,10017,
ON-PREMISES LIQUOR,NEW YORK,PACAP  LLC,MONTE-CARLO NYC,181 E 78TH ST,NEW YORK,NY,10075,
ON-PREMISES LIQUOR,NEW YORK,BENSONHURST FOODS LLC,ROSINA RESTAURANT,1688 1690 YORK AVE,NEW YORK,NY,10128,
"GROCERY BEER, WINE PROD",NEW YORK,K H LEX INC,LEX GOURMET,971 LEXINGTON AVE,NEW YORK,NY,10021,
ON-PREMISES LIQUOR,NEW YORK,MINA LENA INC,ANGELINA,37 AVENUE A,NEW YORK,NY,10009,
"GROCERY CHAIN, BEER ONLY",NEW YORK,WHOLE FOODS MARKET GROUP INC,WHOLE FOODS MARKET,1551 3RD AVE,NEW YORK,NY,10128,
ON-PREMISES LIQUOR,NEW YORK,TRIKAM NY 940 8 LLC,INDIKITCH,940 8TH AVE,NEW YORK,NY,10019,
RESTAURANT WINE,NEW YORK,DEE DAA W31ST STREET LLC,DEE DAA,132 W 31ST ST,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,R & M CENTURY INC,SHANGHAI CUISINE,89-91 BAYARD ST,NEW YORK,NY,10013,
WINE STORE,NEW YORK,"JOY OF WINE LLC, THE",VIN DES AMIS,375B CANAL ST,NEW YORK,NY,10013,
GROCERY STORE BEER,NEW YORK,CHANG SHUN MARKET INC,,57 E BROADWAY,NEW YORK,NY,10002,
"GROCERY BEER, WINE PROD",NEW YORK,DIVA DELI GROCERY CORP,,16 E 116TH ST,NEW YORK,NY,10029,
"GROCERY BEER, WINE PROD",NEW YORK,1932 CONVENIENCE DELI INC,,1932 3RD AVE,NEW YORK,NY,10029,
LIQUOR STORE,NEW YORK,TASTE WINE LLC,TASTE WINE CO,50 3RD AVE,NEW YORK,NY,10003,
"GROCERY BEER, WINE PROD",NEW YORK,344 AMIR DELI CORP II,,344 AUDUBON AVE,NEW YORK,NY,10033,
RESTAURANT WINE,NEW YORK,EL GRAN VALLE IV REST INC,,1944 AMSTERDAM AVE,NEW YORK,NY,10032,
ON-PREMISES LIQUOR,NEW YORK,GREAT PERFORMANCES/ARTISTS AS WAITRESSES INC,,1220 5TH AVE,NEW YORK,NY,10029,
ON-PREMISES LIQUOR,NEW YORK,EL ORIGINAL NYC LLC,EL ORIGINAL,735 10TH AVE,NEW YORK,NY,10019,
TAVERN WINE,NEW YORK,TAKUMI TACO LLC,,75 9TH AVE,NEW YORK,NY,10011,
RESTAURANT WINE,NEW YORK,CGI INC,BUS STOP DINER,3341 BROADWAY,NEW YORK,NY,10031,
ON-PREMISES LIQUOR,NEW YORK,TAVERN 211 CORP,THE SPOTTED OWL,211 AVENUE A,NEW YORK,NY,10009,
RESTAURANT WINE,NEW YORK,PHO THANH HOAI 1 INC,PHO THANH HOAI,73 MULBERRY ST,NEW YORK,NY,10013,
RESTAURANT WINE,NEW YORK,KIKI'S PLAN A GROUP LLC,KIKI'S,130 DIVISION ST,NEW YORK,NY,10002,
RESTAURANT WINE,NEW YORK,PEQUE VINOS & TAPAS LLC,,231 W 145TH ST,NEW YORK,NY,10039,
WINE STORE,NEW YORK,"GRAPE JUICERY LLC, THE",THE GRAPE JUICERY,316 E 84TH ST,NEW YORK,NY,10028,
ON-PREMISES LIQUOR,NEW YORK,NEW WORLD STAGES HOLDING CO LLC&NEW WORLD STAGES,OPR CO LLC DBA:TIMEOUT NY LOUNGE,340 W 50TH ST,NEW YORK,NY,10019,
"GROCERY BEER, WINE PROD",NEW YORK,DAINOBU USA INC,,498 AVENUE OF AMERICAS,NEW YORK`,NY,10011,
ON-PREMISES LIQUOR,NEW YORK,MISSION CANTINA LLC,,172 ORCHARD ST,NEW YORK,NY,10002,
"GROCERY BEER, WINE PROD",NEW YORK,FRESH FOOD SUPER DELI AND GROCERY CORP,,386 CANAL ST,NEW YORK,NY,10013,
ON-PREMISES LIQUOR,NEW YORK,323 MM NYC LLC,MAMO RESTAURANT,323 W BROADWAY,NEW YORK,NY,10013,
ON-PREMISES LIQUOR,NEW YORK,MEXICUE 225 5TH LLC,MEXICUE,225 FIFTH AVE,NEW YORK,NY,10010,
ON-PREMISES LIQUOR,NEW YORK,LAYLA TOV INC,WESTVILLE,333 HUDSON ST,NEW YORK,NY,10013,
RESTAURANT WINE,NEW YORK,BERRAK NYC LLC,NIGHTHAWKS,679 GREENWICH ST,NEW YORK,NY,10014,
ON-PREMISES LIQUOR,NEW YORK,34TH STREET DINER INC,TICK TOCK DINER,481 8TH AVE,NEW Y0RK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,PARMYS KABOB AND GRILL INC,RAVAGH PERSIAN GRILL,125 127 1ST AVE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,CLOVE INDIAN RESTAURANT INC,,1592 AMSTERDAM AVE,NEW YORK,NY,10031,
TAVERN WINE,NEW YORK,CLINTON CRAFT LLC,PALOMA ROCKET,1 7 CLINTON ST,NEW YORK,NY,10002,
RESTAURANT WINE,NEW YORK,SICHUAN HOT POT CUISINE INC,,34 PELL ST,NEW YORK,NY,10013,
TAVERN WINE,NEW YORK,LOIS BAR LLC,LOIS BAR,98 AVENUE C,NEW YORK,NY,10009,
ON-PREMISES LIQUOR,NEW YORK,OPPA CORP,KARAVAS,162 W 4TH ST,NEW YORK,NY,10014,
RESTAURANT WINE,NEW YORK,PIL PIL SPANISH TAPAS INC,,265 E 78TH ST,NEW YORK,NY,10075,
"GROCERY BEER, WINE PROD",NEW YORK,844 DELI GROCERY INC,,844 AMSTERDAM AVE,NEW YORK,NY,10025,
ON-PREMISES LIQUOR,NEW YORK,QIFAN LLC,LUMOS,90 W HOUSTON ST,NEW YORK,NY,10012,
WHOLESALE BEER(CO),NEW YORK,DOMAINE SELECT WINE & SPIRITS LLC,DSWS; CLASSIC & VINTAGE; A+ PURE WINE,105 MADISON AVE,NEW YORK,NY,10016,
WHOLESALE LIQUOR,NEW YORK,DOMAINE SELECT WINE & SPIRITS LLC,"DSWS; CLASSIC & VINTAGE; A+ PURE WINE,",105 MADISON AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,1268 2ND AVE LLC,SERENAS,1268 2ND AVE,NEW YORK,NY,10065,
RESTAURANT WINE,NEW YORK,G & NISHI INC,SAKI,56 3RD AVE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,1317 RESTAURANT CO LLC,FRATELLI,1317 1ST AVE,NEW YORK,NY,10021,
ON-PREMISES LIQUOR,NEW YORK,165 W 26TH REST LLC,SID GOLD'S REQUEST ROOM,165 W 26TH ST,NEW YORK,NY,10001,
RESTAURANT WINE,NEW YORK,CZL BROTHERS INC,ARCO,547 2ND AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,CUVEE KITCHEN LLC,TASCA CHINO,247A PARK AVE S,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,BLADES ON 34TH STREET LLC,THE LONG HALL,58 E 34TH ST,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,LONDELS INC,HARLEM GREEN PARROT BAR AND LOUNGE,2509 ADAM CLAYTON POWELL JR BD,NEW YORK,NY,10039,
ON-PREMISES LIQUOR,NEW YORK,246 MIEKO INC,SUSHI YOU,246 E 51ST ST,NEW YORK,NY,10022,
WHOLESALE WINE,NEW YORK,CHALK WINES LLC,,27 PARK PLACE,NEW YORK,NY,10007,
RESTAURANT WINE,NEW YORK,DEE JING INC,KUU,20 JOHN ST,NEW YORK,NY,10038,
ON-PREMISES LIQUOR,NEW YORK,JONILU LLC,LA VILLETTA,398 E 52ND ST,NEW YORK,NY,10022,
"GROCERY BEER, WINE PROD",NEW YORK,2252 5TH AVE FOOD INC,5TH AVE DELI GROCERY,2252 5TH AVE,NEW YORK,NY,10037,
"GROCERY BEER, WINE PROD",NEW YORK,MERCEDES HOUSE MARKET CORP,MERCEDES HOUSE MARKET,550 W 54TH ST,NEW YORK,NY,10019,
TAVERN WINE,NEW YORK,LETS EAT CANTINA INC,PEPE ROSSO CANTINA,173 MOTT ST,NEW YORK,NY,10013,
RESTAURANT WINE,NEW YORK,ZION FARM LLC,DELMONICO GOURMET FOOD MARKET,55 E 59TH ST,NEW YORK,NY,10022,
ON-PREMISES LIQUOR,NEW YORK,DIMES BIG TIME LLC,DIMES,49 CANAL ST,NEW YORK,NY,10002,
TAVERN WINE,NEW YORK,ROSE'S PIZZA & PASTA INC,,1 PENN PLAZA,NEW YORK,NY,10119,
ON-PREMISES LIQUOR,NEW YORK,HARLEM DINE INC,LOFT 142,547 W 142ND ST,NEW YORK,NY,10031,
ON-PREMISES LIQUOR,NEW YORK,LEGENDS OWO LLC,ONE WORLD OBSERVATORY,1 WORLD TRADE CENTER,NEW YORK,NY,10007,
ON-PREMISES LIQUOR,NEW YORK,CLINTON HALL HOLDINGS LLC,CLINTON HALL,90 WASHINGTON ST,NEW YORK,NY,10006,
RESTAURANT WINE,NEW YORK,COFFEED CORPORATION,COFFEED,590 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,
ON-PREMISES LIQUOR,NEW YORK,MK 32 RESTAURANT CORP,THE KUNJIP,32 W 32ND ST,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,JL SOLO INC,SENZA GLUTEN,206 SULLIVAN ST,NEW YORK,NY,10012,
ON-PREMISES LIQUOR,NEW YORK,GRAZIN TRIBECA LLC,GRAZIN,56 READE ST,NEW YORK,NY,10007,
ON-PREMISES LIQUOR,NEW YORK,CACTUS PEAR LLC,PLAYA BETTY'S,320 AMSTERDAM AVE,NEW YORK,NY,10023,
RESTAURANT WINE,NEW YORK,RAMEN YA INC,,133 W 3RD ST,NEW YORK,NY,10012,
ON-PREMISES LIQUOR,NEW YORK,MACPER LLC,D.B.A,41 1ST AVE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,A SPICE LANE INC,A SPICE LANE,216 3RD AVE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,9 EAST UNION SQUARE LLC,AL VICOLETTO,9 E 17TH ST,NEW YORK,NY,10003,
RESTAURANT WINE,NEW YORK,TSION ENTERPRISES LLC,TSION CAFE AND BAKERY,763 SAINT NICHOLAS AVE,NEW YORK,NY,10031,
RESTAURANT WINE,NEW YORK,SONS OF THUNDER LLC,SONS OF THUNDER,204 E 38TH ST,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,MAMEXICANA LLC,GINA MEXICANA,1288 MADISON AVE,NEW YORK,NY,10128,
RESTAURANT WINE,NEW YORK,LA ESSENCIA RESTAURANT INC,,5085 BROADWAY,NEW YORK,NY,10034,
GROCERY STORE BEER,NEW YORK,UPTOWN FOOD CENTER CORP,,91B PINEHURST AVE,NEW YORK,NY,10033,
ON-PREMISES LIQUOR,NEW YORK,JAVELINA TEX MEX LLC,JAVELINA,119 E 18TH ST,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,CASCALOTE LATIN BISTRO INC,CASCALOTE LATIN BISTRO,2126 2ND AVE,NEW YORK,NY,10029,
RESTAURANT WINE,NEW YORK,390 CAF? INC,W CAFE,390 5TH AVE,NEW YORK,NY,10018,
ON-PREMISES LIQUOR,NEW YORK,58 WEST LLC,LOI ESTIATORIO,132 W 58TH ST,NEW YORK,NY,10019,
"DRUG CHAIN, WINE PROD",NEW YORK,DUANE READE INC,DUANE READE,310 E 2ND ST,NEW YORK,NY,10009,
ON-PREMISES LIQUOR,NEW YORK,3938 BROADWAY INC,EL PRESIDENTE,3938 BROADWAY,NEW YORK,NY,10032,
ON-PREMISES LIQUOR,NEW YORK,DRINK THIS LLC,THE UP & UP,116 MACDOUGAL ST,NEW YORK,NY,10012,
RESTAURANT WINE,NEW YORK,IKRG MIDTOWN WEST LLC,BARILLA RESTAURANTS,5 BRYANT PARK,NEW YORK,NY,10018,
ON-PREMISES LIQUOR,NEW YORK,AVATON NYC LLC,AVATON ESTIATORIO,1 E 35TH ST,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,SAIGON CAF? 89 INC,,612 AMSTERDAM AVE,NEW YORK,NY,10024,
ON-PREMISES LIQUOR,NEW YORK,MANHATTAN MAHARAJA LLC,JUBAN,207 10TH AVE,NEW YORK,NY,10011,
ON-PREMISES LIQUOR,NEW YORK,PJR STEAKHOUSE INC,ROCCO'S STEAKHOUSE,72 MADISON AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,WHITNEY MUSEUM OF AMERICAN ART WHIT FOOD II LLC &,HUDSON YARDS CATERING LLC DBA UNTITLED,99 GANSEVOORT ST,NEW YORK,NY,10014,
RESTAURANT WINE,NEW YORK,BEC FOODS LLC,BEC,148 8TH AVE,NEW YORK,NY,10011,
CATERING ESTABLISHMENT,NEW YORK,PIER SIXTY LLC,CURRENT,59 CHELSEA PIERS,NEW YORK,NY,10011,
HOTEL LIQUOR,NEW YORK,YKBROOK LLC & 11 WEST 51 REALTY LLC,HAMA AND THE JEWEL,11 W 51ST ST,NEW YORK,NY,10019,
RESTAURANT WINE,NEW YORK,Y & L FAMILY DELI INC,RED SPOON,201 W 14TH ST,NEW YORK,NY,10011,
"GROCERY BEER, WINE PROD",NEW YORK,EL FUTURO DELI CORP,EL FUTURO DELI GROCERY,2375 79 2ND AVE,NEW YORK,NY,10035,
"GROCERY BEER, WINE PROD",NEW YORK,MI PAIS SUPERMARKET INC,,3361 BROADWAY,NEW YORK,NY,10031,
RESTAURANT WINE,NEW YORK,MEE ENTERPRISE INC,13 MEE NOODLE SHOP,223 1ST AVE,NEW YORK,NY,10003,
RESTAURANT WINE,NEW YORK,60 EAST FOOD NY CORP,6B,60 E 42ND ST,NEW YORK,NY,10017,
"GROCERY BEER, WINE PROD",NEW YORK,ADEN EXPRESS DELI INC,ADEN 1 DELI,3579A BROADWAY,NEW YORK,NY,10031,
RESTAURANT WINE,NEW YORK,757 SONG GRACE CORP,AMICI 36,519 8TH AVE,NEW YORK,NY,10018,
"GROCERY BEER, WINE PROD",NEW YORK,CJ RESTAURANT COMPANY INC,DELICACY,12 E 44TH ST,NEW YORK,NY,10017,
ON-PREMISES LIQUOR,NEW YORK,"DRAFT HOUSE LLC, THE",,3473 BROADWAY,NEW YORK,NY,10031,
"GROCERY CHAIN, WINE PROD",NEW YORK,7 ELEVEN INC,7 ELEVEN STORE #37104H,1642 LEXINGTON AVE,NEW YORK,NY,10029,
RESTAURANT WINE,NEW YORK,4T USA INC,MI GARBA,129 4TH AVE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,ANGEL OF HARLEM LLC,,2272 FREDERICK DOUGLASS BLVD,NEW YORK,NY,10027,
RESTAURANT WINE,NEW YORK,JOYFUL EATS LLC,MIMI CHENG'S DUMPLINGS,179 2ND AVE,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,LIQUID SAMURAI LLC,BAR GOTO,245 ELDRIDGE ST,NEW YORK,NY,10002,
"GROCERY BEER, WINE PROD",NEW YORK,AVE D & 8 ST DELI CORP,,403 E 8TH ST,NEW YORK,NY,10009,
RESTAURANT WINE,NEW YORK,OYSTER CITY LLC,VIRGINIA'S,647 E 11TH ST,NEW YORK,NY,10009,
RESTAURANT WINE,NEW YORK,SPAHA PIZZA LLC,LEXINGTON PIZZA PARLOUR,1590 LEXINGTON AVE,NEW YORK,NY,10029,
TAVERN WINE,NEW YORK,JUST GLAZE LLC,THE DESSERT CLUB BY CHIKALICIOUS,27 BEDFORD ST,NEW YORK,NY,10014,
LIQUOR STORE,NEW YORK,LANGFORD WINE MERCHANTS INC,,4 EAST 43RD ST,NEW YORK,NY,10017,
RESTAURANT WINE,NEW YORK,BRUNO PIZZA LLC,,204 E 13TH ST,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,1260 RESTAURANT CORP,SERAFINA HARLEM,1260 AMSTERDAM AVE,NEW YORK,NY,10027,
ON-PREMISES LIQUOR,NEW YORK,HAPPY COOKING BISTRO LLC,SACCO AND VANZETTI,322 SPRING ST,NEW YORK,NY,10013,
CATERING ESTABLISHMENT,NEW YORK,287 VENUE HOLDINGS LLC,,287 10TH AVE,NEW YORK,NY,10001,
ON-PREMISES LIQUOR,NEW YORK,LOS LIZARDOS INC,CASA AGAVE MEXICAN BAR & GRILL,693 9TH AVE,NEW YORK,NY,10036,
RESTAURANT WINE,NEW YORK,ZUND NEW YORK INC,RAMEN ZUNDO-YA,84 E 10TH ST,NEW YORK,NY,10003,
ON-PREMISES LIQUOR,NEW YORK,SENANROSSA LLC,JOHN DOE'S,253 5TH AVE,NEW YORK,NY,10016,
ON-PREMISES LIQUOR,NEW YORK,CUATRO LOBOS INC,WILDAIR,140 142 ORCHARD ST,NEW YORK,NY,10002,
