Zip Code,Dog Name,Animal Gender
10014,PICKLE,F
11239,CAFE,M
10308,CHEWIE,M
10023,ZIGGY,M
11377,OLLIE,M
11360,DENE,M
11214,MAX,M
11233,SHANTI,F
10461,MARY,F
10002,SPARKY,M
10475,LUNA,F
10022,TYPHON,M
10029,OATMEAL,F
10029,SCOOTER,M
10040,COFI,F
10031,ENZO,M
11694,PETEY,F
10025,MORRISSEY,M
10011,LULU,F
11426,BRINKLY,M
10310,RADAR,M
10312,FAITH,F
10305,AJ,M
10021,KYONA,F
10001,CHARLIE,M
10028,LILA,F
10003,BETSY,F
10038,LOLA,F
10038,FRODO,M
10314,TOBY,M
10024,THOR,M
10001,DUNKIN,M
11228,DINO,M
11414,RILEY,M
10023,FINNBAR,M
10009,CHICO,M
10010,RUGGER,M
10019,OLLIE,M
10128,BO,M
10472,PRINCESS,F
10306,FLORIAN,M
10025,PHOEBE,F
11234,LILY,F
10467,MAX,M
10038,ARTHUR,M
10305,NIKO,M
10305,CODY,M
11219,UNKNOWN,M
11355,NAME NOT PROVIDED,M
11104,BUSTER,M
11372,SNICKERDOODLES,F
10471,LUCY,F
11373,MILO,M
11229,NAME NOT PROVIDED,M
11427,NAME NOT PROVIDED,M
11209,ANGIE,F
11220,MILO,M
11214,NAME NOT PROVIDED,F
10463,GADGET,M
10031,ELLA,F
11217,HUDSON,M
10022,NAME NOT PROVIDED,M
11223,UNKNOWN,M
10029,BARKLEY,M
10021,NAME NOT PROVIDED,F
11223,SONIA,F
10021,NAME NOT PROVIDED,F
10033,NAME NOT PROVIDED,F
10038,UNKNOWN,M
10001,UNKNOWN,F
11206,DIAMOND,F
10001,SALLY,F
11377,MAX,M
10024,CHARLIE,M
11215,BOSCO,M
11215,GODIVA,F
10040,TWINKIE,M
10456,LUCKY,M
11220,OREO,M
11101,COCCO/OTTO,M
11106,OGGI,M
10024,DUKE,M
10014,ALMA,F
10025,TAYLOR,F
10467,JAIME,M
10469,BOB,M
11221,COCO,F
11236,UNKNOWN,F
10128,LUCY,F
11374,STACY,F
10024,PARKER,M
11421,SADIE,F
10468,QUEENY,F
10027,JOEY,M
10011,THEODORE,M
11436,SINCERE,M
10018,CHULETA,F
10026,MASON,M
10028,UNKNOWN,M
11234,SPENCER,M
11228,REMY,M
11217,BABY,F
11218,UNKNOWN,F
11377,BOGART,M
10010,PACA,F
11415,ROMEO,M
10128,TRUFFLE,M
10475,GIGI,F
10467,JAYKO,M
10459,UNKNOWN,M
11231,BODHI,M
11204,MAXAMILLION,M
10312,LACEY,F
10314,BUTCHIE,M
10002,UNKNOWN,M
10025,BARBARO,M
11214,BROWNIE,M
11224,CAESAR,M
11693,SAMMY,M
11239,KASH,M
10039,ICARUS,M
10305,BINGO,M
10128,AMBER,F
11375,TIKI,F
11694,GUINNESS,F
11694,RUDY,F
11434,UNKNOWN,M
11415,BEATRIX,F
11415,RILEY,M
10034,BELLA,F
10310,MISS,F
10005,KAYLA,F
11204,KIBBLES,M
11233,UNKNOWN,M
10001,BAILEY,F
11233,UNKNOWN,F
10026,SNOOP,M
10026,ELLA,F
11214,UNKNOWN,M
11104,BEAUTY,F
10034,SOPHIE,F
10312,UNKNOWN,M
10010,LOUIE,M
11362,UNKNOWN,M
11209,O&#39;HIGGINS,M
11428,NAME NOT PROVIDED,M
11358,UNKNOWN,M
11385,MITCHELL,M
11385,BERRY,F
11249,BRUNO,M
10036,PINTXO,M
10009,HEIDI,F
10128,ORLEE,F
10032,TAIFA,F
10473,UNO,M
11417,ALFIE,M
10025,MACY,F
10009,FRED,M
10019,MILO,M
10453,KRUNCH,M
10036,TRIXIE,F
10024,CODY,M
11225,COOPER,M
10010,RUDY,M
10025,TENNESSEE,M
11417,BOOMER,M
11360,JASPER,M
10010,BELLA,F
10019,NAME NOT PROVIDED,M
11230,LUCY,F
10022,MARTY,M
11238,STELLA,F
10150,MILLIE,F
10023,CHAUPI,M
11373,CHASE,M
10010,DIEGO,M
10029,LOLA,F
10306,TEDDY,M
11102,GIZMO,M
10024,RUSSELL,M
10312,SAMMY,M
10016,DAISY,F
10034,LUCKY,F
11415,KRAMER,M
11385,FRANKIE,M
10473,DIVA,F
10009,TOBY,M
10029,CASPER,M
11229,NICO,M
10009,HUGO,M
10454,KIWI,M
10003,SNOOPY,M
10014,FRED,M
10026,GYPSY,F
10009,MAYA,F
11104,ANGIE,F
11104,TEDDY,M
11364,LILLY,F
11230,NAME NOT PROVIDED,F
11411,DUSTY,M
10027,ROCKY,M
11358,LOGAN,M
11004,JAX,M
11432,PRINCE,M
11385,NAME NOT PROVIDED,M
11365,TINKERBELL,F
11358,NAME NOT PROVIDED,M
10009,APRIL,F
11364,KOCO,F
10462,BEETHOVEN,M
11217,CHEWIE,M
11104,ZIGGY,M
11104,JACK,M
10036,ROCKY,M
10009,LOUISE,F
10459,YOGI,M
10038,MIA,F
10312,COCO,F
10034,CHIQUITA,F
10011,HAWKEYE,M
10016,WINSTON,M
11419,NAME NOT PROVIDED,F
11228,COCO,M
11236,NIA,F
10465,NAME NOT PROVIDED,F
11214,RALPH,M
11427,NAME NOT PROVIDED,M
11104,UNKNOWN,M
11423,NAME NOT PROVIDED,M
10457,UNKNOWN,M
11369,OSO,M
11361,BETHANY,F
11378,SAMY,M
11357,APOLLO,M
11369,UNKNOWN,M
11379,NAME NOT PROVIDED,M
11377,CACHILIN,M
11228,NAME NOT PROVIDED,M
10302,MISS,F
11214,NAME NOT PROVIDED,M
11378,UNKNOWN,M
11218,NAME NOT PROVIDED,M
11368,UNKNOWN,M
10301,NAME NOT PROVIDED,M
11368,PRINCE,M
10044,ZOEY,F
11378,UNKNOWN,F
11368,UNKNOWN,F
11217,BOHDI,M
11417,UNKNOWN,M
11212,NAME NOT PROVIDED,F
10023,RILEY,M
10473,CHUBBY,M
10031,NINA,F
11692,SKYLER,M
10028,JANE,F
11236,NAME NOT PROVIDED,M
10003,TYSON,M
10301,NAME NOT PROVIDED,M
10463,ECHO,M
11211,COCO,M
10035,SIMBA,M
10312,NAME NOT PROVIDED,F
10468,DAISY,F
10460,CASPER,M
11214,NAME NOT PROVIDED,M
11223,NAME NOT PROVIDED,F
11226,TASHI,F
10031,YOYO,M
10460,GRACE,F
11415,MILO,M
10014,PHOEBE,F
11211,ANGUS,M
10028,ZOE,F
10011,CECE,F
10128,PEPPER,F
10014,BEAKER,M
10310,THOR,M
10472,JEFFREY,M
11226,SUNNY,M
11102,LOGIC,M
10010,CAPTAIN,M
11373,GUCCI,M
11418,MISHKA,F
10027,BAILEY,M
10306,DOUBLE,M
10306,TRIPLE,M
10009,LEO,M
10009,KEIKO,F
11217,RALFIE,M
10306,BABY,F
11101,VITO,M
10306,TYSON,M
10004,CHOPPER,M
10465,MAX,M
10454,LOMO,M
11364,HAZEL,F
10003,RUBY,F
10309,JUNE,F
11226,NAME NOT PROVIDED,M
11230,JUSTIN,M
11226,BRUCE,M
11223,NAME NOT PROVIDED,F
10467,MAX,M
11357,TWIST,F
10312,NAME NOT PROVIDED,M
11235,BUBU,M
10456,BOODA,M
11206,ROBBIE,F
11377,RAMBO,M
10460,BENNY,M
10473,WILLY,M
11204,GIZMO,M
11418,OSCAR,M
11223,FITZGERALD,M
11106,MINNIE,F
11377,TOMMY,M
10016,BUDDY,M
10473,BUSTER,M
11212,TEDDY,M
10010,TOBY,M
11212,COCO,F
10025,LINUS,M
11233,NOAH,M
10310,RED,M
11106,MAJOR,M
11230,SHAWNEE,F
10309,OZZY,M
10306,HOPE,F
10022,MAX,M
11432,ALLEGRO,M
10036,MELODY,F
11106,LADY,F
10312,SOPHIE-RAE,F
10303,SASHA,F
10303,BEAR,M
11103,ZOE,F
11223,CANDY,F
10023,MACLEOD,M
10459,PRINCESS,F
10023,LOLA,F
11104,KING,F
10314,MOOSE,F
11234,NAME NOT PROVIDED,M
10029,SKITTLES,M
11414,COCO,M
10314,KEIRA,F
11377,ALFRED,M
10024,RUBY,F
11694,CARA,F
10471,TAILGATE,F
11211,JOEY,M
10464,HENRY,M
10031,MARGO,F
10025,CEASAR,M
11362,GINGER,F
10128,LILY,F
10021,EMMA,F
11228,PJ,M
11208,SCRUFFKIN,M
11222,CHARLIE,M
10023,FINLEY,M
10454,GEOGIE,F
11414,BELLA,F
10023,FRED,M
11207,MANCHO,M
11379,TUGGS,M
11379,EMMA,F
11222,MICKEY,M
11102,LUCY,F
11370,FLEX,M
10002,PRINCESS,F
11434,KING,M
10462,COOKIE,F
10036,RAJA,F
10461,AVA,F
11231,FRITZY,M
11231,MR.,M
11231,MUPPET,F
10001,WALTER,M
10467,COCO,M
10469,PRINCESS,F
11368,COQUETA,F
10312,ALLICE,F
10462,LEO,M
11368,TOBY,M
10128,MAPLE,F
10305,ROMA,M
11208,DUKE,M
10025,ARKEDENS,M
11206,LUCY,F
10027,KOZMO,M
10038,LUPE,F
11375,CHESTER,M
11377,BOBBI,F
11367,SASHA,F
11367,ROXIE,F
11412,ANGEL,M
10454,CHACHI,F
10031,COCO,M
10454,COOCHIE,M
10467,AISHA,F
10467,SHEEBA,F
10040,VINNIE,M
11432,SNOOPY,M
10036,PENNY,F
10312,BAMI.MASI,F
11355,UNKNOWN,F
11238,BORIS,M
10303,DAISY,F
11215,MUTTLY,M
11217,CHILO,M
10025,MOTEK,M
11377,UNKNOWN,M
11235,KARMA,F
10028,GINOBILI,M
10304,NAME NOT PROVIDED,F
11232,JACKIE,F
11356,UNKNOWN,M
11432,LONDON,M
10023,LOUIS,M
10314,BAILEY,M
11211,JOKER,M
11229,TEEKA,F
11373,UNKNOWN,F
10023,GARSINGTON,M
11221,PRINCE,M
11368,UNKNOWN,M
11203,ZEV,M
11372,LILY,F
11369,LUCKY,M
11208,POPPA,M
11219,NICE,F
11370,CINTHIA,F
11205,HOLLY,F
11365,UNKNOWN,M
11229,PADDY,M
11417,MIMI,F
11355,UNKNOWN,M
10308,ROCCO,M
10028,SEBASTIAN,M
10036,JACK,M
11355,LUCKY,M
10024,KOZ,M
11214,PEPE,M
11215,PJ,F
11106,PEARL,F
10022,FULLER,M
11206,KING,M
10469,ODEY,M
11101,BLACKY,M
10466,BOLT,M
11212,SNOOPY,M
11213,MARLEY,M
10304,ABBY,F
10022,DEMI,F
10014,HAZEL,F
10025,SEAMUS,M
10023,GRACIE,F
10027,SHEFFIELD,M
10028,BUDDY,M
10023,AGNES,F
10308,STANLEY,M
11414,AMBER,F
11375,TOTO,M
10021,GEORGIA,F
11232,EDDIE,M
11426,CODY,M
10014,CASH,F
11378,ROSIE,F
11378,MOLLY,F
10005,BUNNI,F
10128,COGNAC,M
11215,PUPPERTON,M
10029,PREIOSA,F
11220,BO-JOE,M
11220,PANCHO,M
11220,MACHO,M
10020,MOUCHY,F
11233,LUCKY,M
10454,COCO,F
11204,MAX,M
10451,MALVENA,F
11369,OOZIE,M
10467,FLASH,M
11356,BAILEY,F
11201,BROWNIE,F
11385,JACKSON,M
10032,ONYX,M
10461,ISIS,F
11224,DAISY,F
11214,CHIP,M
11214,DALE,M
11214,DOLCE,F
11214,NICCO,M
11214,BUDDY,M
11361,HONEY,F
11361,MIA,F
10019,LUCY,F
10011,ROI,M
10009,ZIGGY,F
11235,LUCKY,F
10039,MONTE,M
11365,TEDDY,M
10019,RUPERT,M
11379,PEPPER,M
10019,ZOEY,F
10467,JAZZ,F
10022,CLEMENTINE,F
11417,LUCY,F
10454,DRAGON,M
11418,TOTO,M
11201,CULANN,M
11231,PRINCESS,F
11215,CHEDDER,M
11201,BISCUIT,F
10014,BUCKY,M
11215,ORENTZ,M
11106,STORM,F
11102,COCCO,M
10307,HARLEY,F
10312,SCOOTER,M
11226,LEWIS,M
10029,MAX,M
10021,BRONIK,M
10459,SPIKE,M
11357,BAILEY,F
11004,DOSTI,F
10027,LOTUS,F
10304,JULIET,F
11416,PATCH,M
11357,CHOLE,F
11215,MIAYA,F
11229,TOBY,M
11214,AYA,F
10458,CRANBERRY,F
11234,GIZMO,M
11103,MOJO,M
11223,ANGEL,F
10314,SAM,M
10461,FLUFFY,F
11201,LUCAS,M
10301,KC,F
11209,MAX,M
10314,SOPHIA,F
11414,SPANKY,M
10454,SANDY,F
11421,JACK,M
10028,TRUFFLES,F
10465,MAX,M
10005,OLLIE,M
11379,NIKKO,M
11211,BIGBOIPLUGGER,M
10312,MOLLY,F
10025,BRUNO,M
11239,RISHIK,M
10012,PERCY,F
10459,DAKOTA,F
11220,CHAMPAGNE,M
10314,BAILEY,F
10026,SIR,M
10312,PUDGY,M
10301,SHEBA,F
10306,CHARLEEN,F
10306,TESSIE,F
10128,CORKY,M
10306,PHOEBE,F
10031,FRAN,F
11361,HARPO,M
10011,BLT,M
11102,GABBY,F
10452,JAX,M
11421,ALLIE,F
10025,SKYLER,F
11435,CHILLI,F
11216,ELMA,F
11368,MARLEY,M
11209,N.A.,M
11366,MOLLY,F
10002,FOXIE,F
10455,MELO,M
11233,TINY,M
10011,SADIE,F
11416,ROCKY,M
11379,HARLEY,M
11377,SPARTACUS,M
10312,GINGER,F
10022,NAME NOT PROVIDED,F
10022,LAMBCHOP,F
11370,COOKIE,F
11370,GOLDIE,F
10009,GATSBY,F
10469,SNOWWHITE,F
10128,ETOILE,M
10469,COCONUT,F
10458,LOLA,M
11201,HENRY,M
11433,TYSON,M
11221,CHANCE,M
10309,LADY,F
11421,ASHTON,M
10465,SPANKY,M
11426,TIGER,M
10301,VICTORIA,F
10023,RIPKEN,M
10028,PADDINGTON,M
11367,JOHN,M
11378,STOUT,M
10014,CAPPY,M
11105,KELSEY,F
10024,TAFFY,F
11378,DUFFY,M
10039,FLUFFY,F
11357,SADIE,F
11215,NELSON,M
10014,HUDSON,M
10011,SOPHIE,F
10016,ROXY,F
11378,LEXIE,F
10023,COCO,F
11249,Q,M
10011,TRAVIS,M
11414,JEWEL,F
11211,GRACIE,F
10029,ROXY,F
10305,LADY,F
11209,ROCCO,M
11373,HACHI,M
11235,APOLLO,M
11217,KOWALSKI,M
10473,SHERRY,F
10009,PEDRO,M
10036,GERDIE,F
10025,PIRATE,M
11212,PUMA,M
10304,LUNA,F
11238,ENZO,M
10455,MICKEY,M
11208,ROCKY,M
10013,BARRY,M
10021,STANLEY,M
10031,RIZZO,M
11368,NINA,F
11103,CALI,F
10025,MASON,M
10036,KOBE,M
10009,SNEAKERS,M
11201,PEPPA,F
11201,KINGSLEY,M
11201,OTTO,M
11368,TOBY,M
10029,BOGGIE,M
11220,KURU,M
11102,LUCY,F
11421,JULIE,F
11420,PRINCE,M
10023,MEINL,M
10304,FRANKIE,M
11211,KONA,F
10461,STAR,F
10040,COOPER,M
10034,ELY,M
11228,SANDY,M
10028,COCO,F
10471,SHEBA,F
10310,JERRY,M
10026,FRIDA,F
10306,SNOOPY,M
11223,CELINA,F
11365,BARON,M
11375,RILEY,M
11368,COOKIE,F
10002,TRINITY,F
10023,TEDDY,M
11201,OLIVE,F
11218,ZOEY,F
11419,MAX,M
10305,QUILA,F
10023,NICKY,M
10025,CIELO,M
11102,NASTY,M
10023,MADISON,F
10023,BUDDY,M
10002,HUNTER,M
11224,JANELLA,F
10314,HAZE,F
10023,NALA,F
10026,MELO,F
10306,MURRY,M
11375,HOBIE,M
10305,CHARLIE,M
11231,PHINEUS,M
10301,AXLE,M
11421,TYSON,M
10031,LUKAS,M
11219,DECEMBER,M
11234,DAPHNE,F
10019,OLIVE,F
10016,DAENERYS,F
10012,PEPE,M
11223,NIKO,M
11375,LEXI,F
10023,SWEET,F
10467,JASPER,M
11426,SAMBUCA,M
11233,REXS,M
10303,ROLEX,M
11422,MR.KITO,M
11234,BELLA,F
11228,MAGGIE,F
10016,BAUER,M
10003,TIAMAT,F
11217,LUCKY,F
10461,BUDDY,M
11201,MADISON,M
10025,LAYLA,F
10014,CHARLIE,M
10022,BEBE,F
10009,ANGIE-ANGELINA,F
10028,ASHLEY,F
10306,MAXIMUS,M
10304,ANNIE,F
11373,CINDY,F
10021,ZIGGIE,M
10014,KOKO,F
11231,KIDD,M
10032,TIGRE,M
10022,ELVIS,M
10023,AXLE,M
11220,CHLOE,F
10008,BENNY,M
11209,BLUE,M
11226,SAMSON,M
11379,MAY,F
10024,CHLOE,F
11379,HARRY,M
11206,MINK,F
11221,TREY,M
11418,MADDEN,M
10023,PUMKIN,M
10028,VIVIENNE,F
10021,POPPI,F
11102,MARS,M
11203,CHOCOLATE,M
10010,NAME NOT PROVIDED,F
11209,PEANUT,M
10314,UNKNOWN,M
11215,EINSTEIN,M
10012,NAME NOT PROVIDED,F
11103,PADDY,M
11419,LOGAN,M
10035,UNKNOWN,F
10128,NAME NOT PROVIDED,M
11230,UNKNOWN,F
10314,SPARKY,M
11213,UNKNOWN,M
11105,SANDY,F
10314,COCO,M
10455,TRUIPH,M
11206,UNKNOWN,F
10013,MYLES,M
10012,JITTERBUG,F
11365,SANDY,F
10305,DELILAH,F
10312,MAX,M
10452,UNKNOWN,F
10306,JACKSON,M
11413,UNKNOWN,F
10128,AMOS,M
11215,JILL,F
10128,BANDIT,M
11378,NAME NOT PROVIDED,F
11230,UNKNOWN,F
11239,NAME NOT PROVIDED,F
11418,CHARLIE,M
10469,MIYA,F
10027,LUCY,F
10021,GRACE,F
11232,JACK,M
10309,XENIA,F
10312,UNKNOWN,F
11239,UNKNOWN,F
11218,DEXTER,M
10463,TACO,M
11357,NAME NOT PROVIDED,M
11693,UNKNOWN,M
11205,GIZMO,M
11229,NAME NOT PROVIDED,F
11223,UNKNOWN,F
10474,MISSY,F
11357,HAPPY,F
11212,UNKNOWN,M
11419,NAME NOT PROVIDED,F
11238,UNKNOWN,M
11427,NAME NOT PROVIDED,M
10028,SADIE,F
11221,KIA,F
11428,NAME NOT PROVIDED,M
10019,COKO,F
11237,PRINCESS,F
11428,YE,M
11205,YODA,M
11211,DORA,F
11211,PANCHO,M
11412,NAME NOT PROVIDED,F
11433,ZOE,F
11414,BLUE,M
10308,KANE,M
11235,BENJE,M
10024,HAZEL,F
11208,CHOW,M
11106,MINIE,F
11378,PEBBLES,F
10002,WHITEY,M
11238,STARR,F
11222,COAL,F
10468,SAM,M
10029,EDDIE,M
11385,DEXTER,M
11223,BELLE,F
10309,UNKNOWN,M
11209,MYLO,M
11210,UNKNOWN,F
11235,UNKNOWN,M
10027,UNKNOWN,M
10002,LUCKY,M
11212,UNKNOWN,M
10003,ANNIE,F
10452,DAKOTA,F
10025,SAMMI,F
11231,CHESTER,M
10033,UNKNOWN,F
10312,JR,M
10128,LIZZIE,F
10472,MAX,M
10309,BEAR,M
10029,ROSIE,F
10163,ZACK,M
11692,MINNIE,F
11231,SHEP,M
10465,SUMMER,F
11361,CALLA,F
10022,MAGGIE,F
10312,DUSTY,M
11691,UNKNOWN,M
11433,UNKNOWN,F
10024,SAM,M
10306,JACKSPARRO,M
11221,UNKNOWN,F
10010,ALBERT,M
10010,LEOPOLD,M
11201,SOPHIE,F
11379,MAX,M
11378,SHELDON,M
10006,OTTO,M
11215,NOAH,M
11225,CASH,M
11230,UNKNOWN,M
11692,UNKNOWN,F
11213,TOBY,M
10024,DAISY,F
11235,UNKNOWN,M
11694,UNKNOWN,M
10025,CHLOE,F
11230,UNKNOWN,F
10280,GIGI,F
10025,OSLO,M
10028,ROBIN,F
10009,UNKNOWN,M
10282,NICKOLA,F
10011,BENTLEY,M
11235,SIMON,M
10002,BUFFY,F
11368,BROWNIE,F
11368,PRINCE,M
11225,UNKNOWN,M
10028,PEANUT,F
10028,ASCOT,F
10465,SPENCER,M
10465,BRANDI,F
10036,LUCKY,M
11206,UNKNOWN,F
11433,UNKNOWN,F
11418,UNKNOWN,F
11418,UNKNOWN,F
10009,TERRIER,M
11229,UNKNOWN,F
10472,UNKNOWN,M
11224,UNKNOWN,F
11219,CHEWIE,M
11238,UNKNOWN,M
11236,UNKNOWN,F
11203,UNKNOWN,M
10466,JORDAN,M
10308,CHARLIE,M
11104,NATASHA,F
11368,BUTTONS,M
10023,TAMALE,F
11106,EMMA,F
10010,SCRAPPY,M
11214,COOPER,M
11214,BEAR,M
11214,MIA,F
10473,HUNTER,M
11385,SAMMIE,M
11229,SNOWBALL,M
10012,DUKE,M
11209,HOTDOG,M
10029,WILHELMINA,F
10013,GUS,M
10024,TEDDY,M
11206,LILAH,F
11429,MAMBA,F
10024,PRINCE,M
10009,LIONEL,M
11103,PHOENIX,F
10306,TIKA,F
10455,SASSYS,F
10475,CHEWIE,M
11228,PENNY,F
11231,STELLA,F
11435,TWILO,M
11222,HAILEY,F
11365,WALKER,M
11372,CHLOE,F
11221,ROCKY,M
11225,BETTY,F
10017,EMILY,F
10004,HERMAN,M
10024,LOLA,F
11225,MAXIMILIAN,M
11373,MISSY,F
10025,FINN,M
10009,BUBBA,M
11215,MARTIKA,F
11358,TIEGER,M
10468,LUCKY,M
11361,CHARLIE,M
10314,SAMANTHA,F
11104,NAME NOT PROVIDED,M
10029,SUN,M
11366,MICKEY,M
10468,LEX,M
10011,RUPEE,F
10303,SAMSON,M
10459,TOBEY,M
10009,HEMICYON,M
11412,DUCHESS,F
11201,YOGI,M
11357,HERCULES,M
10027,ROOKIE,M
10002,LOLA,F
10023,NAME NOT PROVIDED,M
10011,LOLA,F
10024,MITZI,F
10003,MORK,M
10312,XENA,F
11358,CRICKET,F
11206,BRUCE,M
10019,HAZELNUT,F
10001,STAR,F
10009,GINNY,F
10019,WORMAN,M
10023,CHARLIE,M
10314,ELLIOT,M
10031,JUICY,F
11373,EUGENE,M
10029,BLUE,M
10456,PINKY,M
10033,ROGUE,F
11385,PRINCE,M
10029,ANIKA,F
11238,BENJAMIN,M
11435,CINCO,M
11385,HIRO,M
11385,YURI,M
10453,ARIES,M
10462,BENTLEY,M
10474,MAX,M
11230,DOLLY,F
11385,KRYPTO,F
11385,MEDO,M
10009,DUFFY,M
10013,BIRDIE,M
11233,ROXY,F
11214,PHOEBE,F
10028,THEO,M
11225,MYA,F
11214,MUFFIN,F
10019,ROTTIE,F
10312,CHARLIE,M
11379,DJ,M
11378,ROCKY,M
11105,MISSY,F
11238,PARKER,F
11205,SNOOPY,F
10314,SPOT,M
10462,BELLA,F
10301,BUDDY,M
11691,PECAN,F
11204,JOEY,M
10025,SUSHI,F
11378,OSCAR,M
11357,RUSTY,M
11354,APACHE,M
10021,LILTTE,F
11201,SANDY,F
11231,PAW,M
10009,ERNIE,M
11692,GIO,M
10038,CYPRESS,F
11357,KATIE,F
10009,BUBBLE,M
11372,ACHILLES,M
11209,MILLER,M
10314,SESAME,F
10030,POP,F
10029,CHOBY,M
10025,DEXTER,M
10012,MAX,M
11205,ECHO,F
10025,SADIE,F
10027,SICAMORE,F
10009,WEST,M
11434,DIAMOND,F
11103,TWIZZLER,F
11101,NICO,M
10013,LEMON,F
10280,GIZZY,F
10009,BINDI,F
11201,FENWAY,F
10011,NOE,M
10040,DINTIE,M
10005,HOPSCOTCH,M
10011,MAGNOLIA,F
10025,BELLA,F
11230,UNKNOWN,F
10002,CRUMBS,M
11234,UNKNOWN,F
10458,UNKNOWN,M
11229,UNKNOWN,M
11355,PUDDING,F
11378,DOLCE,M
10025,ASTA,M
10033,UNKNOWN,M
10011,JETER,M
10003,NAME NOT PROVIDED,M
11429,BLU,F
10033,ECLIPSE,M
11235,UNKNOWN,M
10009,NAME NOT PROVIDED,M
10003,NAME NOT PROVIDED,M
10011,NAME NOT PROVIDED,F
10463,COLTRANE,M
11373,SPENCER,M
10019,NAME NOT PROVIDED,F
10028,NAME NOT PROVIDED,M
11233,PUGGLES,M
11215,CLINT,M
10031,NAME NOT PROVIDED,F
10025,DAISY,F
10002,NAME NOT PROVIDED,M
10306,BONG,M
10027,NAME NOT PROVIDED,M
10011,NAME NOT PROVIDED,M
10305,BRIDGET,F
10024,NAME NOT PROVIDED,F
11377,SPARKY,M
11377,PJ,M
10023,CODY,M
10016,BISCUIT,M
10467,GEEANNA,F
11104,NIXON,M
10027,KISSEZ,F
10021,HERMES,M
10018,ABBY,F
11369,MIDNIGHT,F
10308,ROCKY,M
10017,OZZIE,M
10034,TROY,M
10468,CASTRO,M
10035,LEXI,F
11236,MAX,M
10461,THOR,M
10037,NALA,F
10023,MARLEY,M
10023,OB,F
11106,CHAMPION,M
11217,MOLLY,F
10468,BANDIT,M
11220,BOSCO,M
11201,DOLLY-HACHI,F
10309,PEDRITO,M
10036,WALTER,M
11421,SARABI,F
10035,PRINCESS,F
10009,ASHLEY,F
11365,SOFIA,F
10309,BUDDY,M
10310,PRINCE,M
11426,REUBEN,M
10029,BIBI,F
10307,BENTLY,M
10023,CHARLOTTE,F
10465,BRUCE,M
10002,GIZZMO,M
11365,ROTTI,M
10027,KASH,M
10024,BEHR,M
11385,JOEY,M
10019,MELCHO,M
10006,PHOEBE,F
11385,MUGGY,M
11385,BOBBY,M
11215,ARNOLD,M
10023,VALENTINO,M
10011,GUNNER,M
11221,LILY,F
10023,COCO,F
11220,LOGAN,M
11360,DUKE,M
11229,LUC,M
11363,HERACLES,M
10303,BRONTE,F
10026,LANDRY,M
11208,RELX,F
11211,ROCKY,M
10023,DALLAS,F
11216,KJ,M
11211,ROCKY,M
11436,MILA,F
10473,JERSEY,F
10470,DIAMOND,M
11222,JACK,M
11101,CHLOE,F
10309,LEO,M
10301,LADDIE,F
10461,SAMANTHA,F
10033,MINNIE,F
10310,STACY,F
10468,CODY,M
10309,MIGUEL,M
11101,MAXIMUS,M
11214,JULI,F
10461,CHLOE,F
10306,MJ,F
10024,CHARLIE,F
10314,MELLOW,M
10314,ROXY,F
10312,BLUE,M
10003,MILTON,M
11367,PETEY,M
10029,MAX,M
10306,INDIANA,M
10037,DRO,M
11105,EDISON,M
11372,TINA,F
11214,JANGO,M
10469,PRINCE,M
10469,ISIS,F
10306,KEYSPAN,M
11375,SHEA,F
10306,CHANEL,F
10457,JUNIOR,M
10305,SCOOTER,M
10011,BERKELEY,M
10011,BUSBY,M
11228,MARBLES,M
11228,BLAZE,F
10024,OLIVER,M
11222,BEE,F
11373,MAX,M
10312,MAX,M
11220,AQUILES,M
11415,BELLA,F
11206,GINGER,F
10036,DUDE,M
11374,PARIS,F
11358,AMOL,M
11238,BRUCE,M
10463,MILAGROS,F
10028,GRIFFIN,M
10028,ABBY,F
10019,MITZI,F
10301,DAISY,F
10458,NUJO,M
10304,PRIMO,M
10471,GIGI,F
10025,DIGBY,M
11226,CHE,M
10466,CHICO,M
10463,TULAH,F
10306,DORY,F
10306,SHILOH,F
10306,BALTO,F
11229,BELLA,F
11223,ROSCO,M
10025,ZOLA,F
10312,COCO,M
11236,DIAMOND,F
10009,SOPHIA,F
10310,CHOCOLATE,F
11219,TAO,M
10309,JAKE,M
10028,BENTO,M
10312,PEDRO,M
10305,LUCKY,M
11356,JESSIE,F
10309,CHAMP,M
11435,YU-MY,F
10025,AZOR,M
10310,SAMSON,M
11229,BRIE,F
10307,DEXTER,M
10307,CHARLIE,M
10466,TITO,M
10303,SHADOW,M
10310,BELLA,F
11228,PETIE,M
11370,XENA,F
10473,OREO,M
11217,LOLA,F
10314,SEA,M
11208,NORI,F
11212,LALA,M
11417,KALI,F
10028,BUSTER,M
10029,CHOCOLA,M
10458,SNOW,F
10466,JINX,M
10471,MADISON,F
11412,CHANCE,M
11365,UNKNOWN,F
10030,PEPPER,F
11230,UNKNOWN,M
10129,MINI,F
10003,JAKE,M
10280,NAME NOT PROVIDED,F
10030,PINKY,F
11204,UNKNOWN,M
10019,BROC,M
11230,UNKNOWN,M
11230,PENELOPE,M
10314,UNKNOWN,F
11361,SPARKY,M
10026,COCO,F
11209,TINKA,F
11229,UNKNOWN,F
11235,COSMO,M
11358,HENRIK,M
11223,UNKNOWN,M
10467,CHINA,F
10314,JAKE,M
11101,MAX,M
